Timestamp,Parking_Lot_ID,Location_Type,Total_Slots,Occupied_Slots,Available_Slots,Occupancy_Rate,Vehicle_Count,Entry_Count,Exit_Count,Vehicle_Type,Traffic_Level,Congestion_Status,Parking_Status,Weather,Temperature,Day_Type,Hour,Revenue,Peak_Hour
2025-06-26 16:33:00,PL010,Railway_Station,260,173,87,66.54,190,22,18,Car,Medium,0,0,Sunny,31.7,Weekday,16,$535.58,0
2025-05-30 02:52:00,PL007,Mall,300,177,123,59,187,12,16,Car,Medium,1,0,Rainy,11.4,Weekday,2,$608.79,0
2025-07-24 10:37:00,PL008,Office,220,153,67,69.55,179,34,14,Car,Medium,1,0,Cloudy,25.8,Weekday,10,$539.03,1
2026-04-09 01:24:00,PL010,Railway_Station,260,114,146,43.85,135,19,17,Car,Low,0,0,Sunny,16.6,Weekday,1,$335.94,0
2026-05-08 04:16:00,PL012,Residential,90,45,45,50,46,6,1,Car,Low,0,0,Foggy,15.7,Weekday,4,$77.37,0
2025-10-08 22:00:00,PL003,Hospital,260,137,123,52.69,150,13,12,Truck,Medium,0,0,Rainy,17.2,Weekday,22,$339.92,0
2025-12-11 10:46:00,PL002,Office,320,217,103,67.81,251,46,18,EV,High,1,0,Foggy,7.7,Weekday,10,$853.88,1
2025-06-27 16:53:00,PL005,Airport,500,335,165,67,376,36,52,EV,Medium,1,0,Rainy,25.9,Weekday,16,"$1,845.64",0
2026-02-19 22:46:00,PL001,Mall,420,229,191,54.52,255,18,17,Truck,Medium,0,0,Sunny,13.9,Weekday,22,$820.57,0
2025-09-08 03:14:00,PL010,Railway_Station,260,106,154,40.77,137,20,18,Car,Low,0,0,Sunny,18.8,Weekday,3,$311.01,0
2026-02-10 03:03:00,PL011,Airport,420,239,181,56.9,262,25,34,Car,Medium,0,0,Sunny,6,Weekday,3,"$1,055.23",0
2026-04-16 10:31:00,PL008,Office,220,140,80,63.64,177,38,20,Car,High,0,0,Sunny,19.6,Weekday,10,$412.21,1
2026-01-29 06:59:00,PL003,Hospital,260,133,127,51.15,143,11,16,Car,Medium,0,0,Cloudy,7.8,Weekday,6,$296.98,0
2025-06-23 05:57:00,PL002,Office,320,109,211,34.06,126,19,22,Truck,Low,1,0,Sunny,29.3,Weekday,5,$271.71,0
2026-05-17 03:16:00,PL004,Railway_Station,380,206,174,54.21,236,38,33,Car,Medium,1,0,Cloudy,16.2,Weekend,3,$628.61,0
2026-01-22 02:58:00,PL010,Railway_Station,260,126,134,48.46,143,14,21,EV,Medium,0,0,Cloudy,8.7,Weekday,2,$360.84,0
2026-02-15 19:23:00,PL004,Railway_Station,380,281,99,73.95,340,24,93,Car,Medium,0,0,Foggy,10.1,Weekend,19,"$1,079.14",1
2025-05-20 12:06:00,PL001,Mall,420,279,141,66.43,340,37,52,Car,Medium,1,0,Cloudy,20.3,Weekday,12,$857.85,0
2026-05-11 06:01:00,PL003,Hospital,260,120,140,46.15,130,17,15,Car,Low,1,0,Rainy,19.6,Weekday,6,$289.45,0
2025-11-06 15:35:00,PL012,Residential,90,41,49,45.56,41,7,3,Car,Low,0,0,Sunny,21.1,Weekday,15,$69.50,0
2026-04-11 15:43:00,PL008,Office,220,113,107,51.36,125,16,8,Car,Medium,0,0,Rainy,18.2,Weekend,15,$291.99,0
2025-06-18 09:24:00,PL011,Airport,420,253,167,60.24,316,69,37,Truck,Medium,1,0,Rainy,27.3,Weekday,9,"$1,519.77",1
2025-12-01 10:46:00,PL009,Hospital,140,67,73,47.86,83,21,4,Car,High,1,0,Cloudy,7.2,Weekday,10,$168.80,1
2025-12-18 09:59:00,PL006,Residential,160,54,106,33.75,76,38,9,Truck,Low,0,0,Sunny,13.6,Weekday,9,$106.26,1
2025-11-05 11:46:00,PL002,Office,320,224,96,70,233,7,25,Truck,Medium,0,0,Rainy,15,Weekday,11,$679.41,0
2026-04-22 21:14:00,PL004,Railway_Station,380,245,135,64.47,273,22,39,Car,Medium,0,0,Rainy,14.3,Weekday,21,$716.27,0
2026-04-27 03:12:00,PL007,Mall,300,146,154,48.67,169,27,15,Car,Medium,1,0,Rainy,16.3,Weekday,3,$517.93,0
2025-09-18 15:54:00,PL011,Airport,420,270,150,64.29,315,21,33,Bus,Medium,1,0,Sunny,19.8,Weekday,15,"$1,354.57",0
2025-08-24 03:21:00,PL003,Hospital,260,143,117,55,164,12,20,Car,Medium,1,0,Sunny,27.1,Weekend,3,$285.95,0
2025-06-12 06:03:00,PL002,Office,320,173,147,54.06,211,21,23,Car,Medium,0,0,Cloudy,30.8,Weekday,6,$524.74,0
2025-06-02 21:44:00,PL006,Residential,160,54,106,33.75,64,9,6,Car,Low,1,0,Cloudy,27,Weekday,21,$76.06,0
2025-12-06 10:59:00,PL002,Office,320,162,158,50.62,206,52,10,EV,Medium,0,0,Rainy,8.6,Weekend,10,$575.06,1
2025-10-03 20:03:00,PL007,Mall,300,217,83,72.33,261,18,64,Car,Medium,0,0,Foggy,17.1,Weekday,20,$979.23,1
2026-01-18 14:28:00,PL003,Hospital,260,150,110,57.69,181,21,27,Car,Medium,0,0,Cloudy,8,Weekend,14,$348.00,0
2026-02-15 17:33:00,PL003,Hospital,260,176,84,67.69,203,6,46,Car,High,1,0,Cloudy,7,Weekend,17,$450.29,1
2026-01-10 09:28:00,PL005,Airport,500,325,175,65,424,91,48,Car,High,1,0,Rainy,7.3,Weekend,9,"$1,736.18",1
2026-02-17 13:53:00,PL007,Mall,300,184,116,61.33,209,28,31,Bike,Medium,0,0,Cloudy,6.9,Weekday,13,$635.17,0
2025-06-17 18:06:00,PL006,Residential,160,83,77,51.88,111,2,32,Bike,High,1,0,Sunny,36.5,Weekday,18,$149.50,1
2025-06-22 15:36:00,PL003,Hospital,260,109,151,41.92,121,12,10,Car,Low,0,0,Sunny,31.7,Weekend,15,$267.03,0
2026-04-08 11:26:00,PL011,Airport,420,305,115,72.62,357,29,37,Car,Medium,1,0,Rainy,17.4,Weekday,11,"$1,555.51",0
2025-07-27 05:39:00,PL002,Office,320,72,248,22.5,87,21,9,Car,Low,0,0,Sunny,27,Weekend,5,$177.87,0
2026-05-06 05:01:00,PL001,Mall,420,166,254,39.52,185,18,17,Bus,Low,0,0,Cloudy,18.9,Weekday,5,$629.82,0
2026-02-04 02:58:00,PL007,Mall,300,137,163,45.67,148,20,6,Car,Low,0,0,Sunny,10.4,Weekday,2,$452.46,0
2025-06-14 20:50:00,PL002,Office,320,111,209,34.69,158,26,47,EV,Low,0,0,Sunny,28.2,Weekend,20,$382.85,1
2026-02-18 03:22:00,PL006,Residential,160,92,68,57.5,108,8,6,Car,Medium,0,0,Rainy,10.6,Weekday,3,$147.00,0
2025-07-09 00:37:00,PL012,Residential,90,53,37,58.89,55,5,4,Car,Medium,1,0,Rainy,23.3,Weekday,0,$74.42,0
2025-07-26 09:16:00,PL008,Office,220,103,117,46.82,130,35,11,Car,High,1,0,Sunny,27.7,Weekend,9,$352.16,1
2025-05-24 15:51:00,PL007,Mall,300,188,112,62.67,214,15,21,Car,Medium,0,0,Sunny,18.5,Weekend,15,$722.98,0
2026-04-30 14:12:00,PL007,Mall,300,216,84,72,251,26,35,Car,Medium,0,0,Sunny,21.7,Weekday,14,$866.30,0
2025-06-18 11:53:00,PL002,Office,320,199,121,62.19,220,12,19,Car,Medium,1,0,Sunny,28.4,Weekday,11,$508.18,0
2025-10-12 21:21:00,PL005,Airport,500,386,114,77.2,416,21,38,Car,Medium,1,0,Sunny,17.1,Weekend,21,"$1,536.44",0
2025-10-08 03:33:00,PL004,Railway_Station,380,211,169,55.53,269,43,39,Car,Medium,1,0,Rainy,14.7,Weekday,3,$555.29,0
2025-11-02 10:55:00,PL012,Residential,90,31,59,34.44,46,16,2,Car,Low,0,0,Sunny,18.1,Weekend,10,$62.16,1
2025-06-11 14:48:00,PL003,Hospital,260,141,119,54.23,177,25,30,Bike,Medium,1,0,Sunny,30,Weekday,14,$306.99,0
2025-11-02 22:01:00,PL005,Airport,500,351,149,70.2,376,30,27,Truck,Medium,0,0,Cloudy,16.6,Weekend,22,"$1,572.54",0
2026-01-20 08:54:00,PL011,Airport,420,290,130,69.05,346,75,45,Bus,Medium,0,0,Rainy,4.8,Weekday,8,"$1,667.21",1
2025-09-30 02:49:00,PL009,Hospital,140,64,76,45.71,74,12,9,EV,Low,0,0,Sunny,19.1,Weekday,2,$157.40,0
2025-11-24 06:27:00,PL012,Residential,90,42,48,46.67,46,1,5,Car,Low,1,0,Sunny,16.6,Weekday,6,$65.15,0
2025-08-11 09:32:00,PL007,Mall,300,133,167,44.33,173,60,19,EV,Medium,0,0,Sunny,31.7,Weekday,9,$673.65,1
2025-08-24 08:08:00,PL004,Railway_Station,380,247,133,65,288,62,34,Truck,Medium,0,0,Cloudy,27.6,Weekend,8,$835.00,1
2026-02-12 22:01:00,PL010,Railway_Station,260,121,139,46.54,134,19,20,Bus,Low,1,0,Sunny,8,Weekday,22,$334.76,0
2025-12-16 04:51:00,PL004,Railway_Station,380,182,198,47.89,212,21,23,Truck,Medium,1,0,Foggy,7.6,Weekday,4,$476.91,0
2025-10-10 16:25:00,PL002,Office,320,207,113,64.69,227,20,19,Car,Medium,1,0,Sunny,20.3,Weekday,16,$560.55,0
2025-05-20 16:58:00,PL008,Office,220,108,112,49.09,131,12,16,EV,Medium,1,0,Rainy,14.3,Weekday,16,$351.56,0
2025-10-24 08:44:00,PL007,Mall,300,140,160,46.67,177,52,11,Car,Medium,0,0,Cloudy,16.7,Weekday,8,$577.01,1
2025-11-05 17:39:00,PL011,Airport,420,338,82,80.48,402,31,91,Car,High,1,0,Foggy,17.6,Weekday,17,"$1,558.48",1
2026-02-12 08:52:00,PL012,Residential,90,35,55,38.89,42,16,4,Car,Low,1,0,Rainy,2.2,Weekday,8,$67.46,1
2025-12-17 11:56:00,PL010,Railway_Station,260,141,119,54.23,169,18,20,Car,Medium,0,0,Sunny,9.8,Weekday,11,$465.31,0
2025-09-15 22:03:00,PL001,Mall,420,207,213,49.29,221,13,27,Car,Low,1,0,Rainy,15.6,Weekday,22,$789.52,0
2025-10-17 17:25:00,PL008,Office,220,130,90,59.09,161,10,36,Bus,High,1,0,Rainy,17.8,Weekday,17,$394.66,1
2025-11-30 15:16:00,PL009,Hospital,140,80,60,57.14,90,3,7,Car,Medium,0,0,Foggy,17.9,Weekend,15,$174.03,0
2025-08-03 01:15:00,PL012,Residential,90,61,29,67.78,63,4,4,Car,Medium,0,0,Sunny,30.7,Weekend,1,$94.65,0
2026-01-08 01:40:00,PL004,Railway_Station,380,135,245,35.53,160,25,14,Car,Low,0,0,Sunny,6.6,Weekday,1,$404.17,0
2025-08-16 14:21:00,PL002,Office,320,139,181,43.44,178,33,26,Bus,Medium,1,0,Rainy,29.8,Weekend,14,$402.11,0
2025-07-08 07:13:00,PL010,Railway_Station,260,181,79,69.62,222,48,14,Car,High,1,0,Sunny,30.3,Weekday,7,$570.50,1
2026-01-26 14:00:00,PL004,Railway_Station,380,261,119,68.68,318,48,42,EV,Medium,1,0,Rainy,2.8,Weekday,14,"$1,012.17",0
2025-07-25 06:26:00,PL007,Mall,300,185,115,61.67,192,12,15,Bus,Medium,0,0,Sunny,26.7,Weekday,6,$692.48,0
2025-12-05 00:08:00,PL005,Airport,500,324,176,64.8,358,35,20,Bus,Medium,0,0,Sunny,9.5,Weekday,0,"$1,253.84",0
2025-11-14 11:37:00,PL005,Airport,500,327,173,65.4,366,33,42,EV,Medium,1,0,Foggy,15.9,Weekday,11,"$1,510.87",0
2026-02-20 00:58:00,PL008,Office,220,109,111,49.55,123,7,14,Car,Medium,0,0,Rainy,9.3,Weekday,0,$306.87,0
2026-02-24 05:08:00,PL004,Railway_Station,380,156,224,41.05,191,26,27,Car,Low,0,0,Cloudy,9.3,Weekday,5,$455.45,0
2025-07-16 11:10:00,PL008,Office,220,133,87,60.45,147,12,16,Bike,Medium,0,0,Sunny,29.1,Weekday,11,$335.27,0
2025-05-29 09:52:00,PL001,Mall,420,194,226,46.19,253,80,32,Car,Medium,0,0,Cloudy,15.2,Weekday,9,$717.18,1
2025-05-22 14:34:00,PL004,Railway_Station,380,216,164,56.84,281,48,50,EV,Medium,1,0,Rainy,13.2,Weekday,14,$777.62,0
2025-09-30 04:11:00,PL004,Railway_Station,380,177,203,46.58,201,12,21,EV,Low,0,0,Foggy,15.5,Weekday,4,$645.12,0
2026-01-12 23:08:00,PL009,Hospital,140,61,79,43.57,75,15,3,Car,Low,0,0,Cloudy,6.4,Weekday,23,$144.14,0
2026-01-03 20:29:00,PL004,Railway_Station,380,285,95,75,366,21,88,Bus,High,0,0,Sunny,6.7,Weekend,20,"$1,102.07",1
2025-08-17 12:21:00,PL007,Mall,300,242,58,80.67,271,14,39,Car,High,0,0,Sunny,28.5,Weekend,12,$840.28,0
2026-02-02 22:32:00,PL008,Office,220,100,120,45.45,117,14,8,Car,Low,0,0,Foggy,10.6,Weekday,22,$256.96,0
2025-07-24 16:18:00,PL007,Mall,300,162,138,54,178,17,6,Car,Medium,1,0,Rainy,25.6,Weekday,16,$623.98,0
2025-08-28 05:02:00,PL007,Mall,300,114,186,38,128,14,9,Car,Low,0,0,Sunny,28.3,Weekday,5,$442.80,0
2025-08-04 11:54:00,PL005,Airport,500,310,190,62,366,37,41,Car,Medium,1,0,Rainy,25.5,Weekday,11,"$1,504.48",0
2026-02-01 20:12:00,PL004,Railway_Station,380,321,59,84.47,398,17,93,Car,High,1,0,Sunny,8.9,Weekend,20,"$1,192.27",1
2025-07-09 14:28:00,PL006,Residential,160,84,76,52.5,98,16,18,Bike,Medium,0,0,Cloudy,28.6,Weekday,14,$120.68,0
2025-12-18 06:09:00,PL001,Mall,420,218,202,51.9,236,31,19,Car,Medium,0,0,Cloudy,10,Weekday,6,$797.87,0
2026-01-27 10:00:00,PL011,Airport,420,302,118,71.9,346,61,29,Car,Medium,1,0,Sunny,7.9,Weekday,10,"$1,714.01",1
2025-09-19 19:36:00,PL010,Railway_Station,260,155,105,59.62,195,20,45,EV,Medium,0,0,Sunny,18.3,Weekday,19,$616.13,1
2025-07-22 09:40:00,PL004,Railway_Station,380,252,128,66.32,300,61,27,EV,Medium,1,0,Sunny,27.1,Weekday,9,"$1,053.98",1
2026-03-15 03:51:00,PL006,Residential,160,95,65,59.38,111,9,8,Bike,Medium,1,0,Cloudy,19.3,Weekend,3,$137.99,0
2026-04-21 00:04:00,PL011,Airport,420,317,103,75.48,353,23,30,Car,Medium,1,0,Rainy,18.9,Weekday,0,"$1,484.21",0
2025-06-01 22:50:00,PL003,Hospital,260,143,117,55,163,13,15,Car,Medium,1,0,Rainy,25.8,Weekend,22,$286.91,0
2025-10-02 15:01:00,PL009,Hospital,140,64,76,45.71,72,8,2,Car,Low,0,0,Rainy,17.4,Weekday,15,$163.28,0
2025-11-25 06:03:00,PL001,Mall,420,248,172,59.05,275,32,19,Truck,Medium,0,0,Sunny,20,Weekday,6,$772.82,0
2025-09-19 15:11:00,PL006,Residential,160,87,73,54.37,97,7,7,Car,Medium,0,0,Cloudy,16.5,Weekday,15,$149.38,0
2025-10-29 04:22:00,PL011,Airport,420,281,139,66.9,327,27,36,Car,Medium,0,0,Rainy,15,Weekday,4,"$1,375.69",0
2025-08-10 05:07:00,PL006,Residential,160,82,78,51.25,101,12,9,Car,Medium,0,0,Sunny,29.8,Weekend,5,$146.91,0
2026-03-27 10:08:00,PL007,Mall,300,139,161,46.33,175,38,10,Car,High,1,0,Sunny,20.2,Weekday,10,$552.90,1
2025-06-18 14:37:00,PL011,Airport,420,292,128,69.52,364,42,57,Car,Medium,0,0,Sunny,28.3,Weekday,14,"$1,202.31",0
2025-08-05 01:58:00,PL008,Office,220,101,119,45.91,126,12,18,Truck,Medium,1,0,Sunny,33.9,Weekday,1,$261.59,0
2026-05-18 04:11:00,PL008,Office,220,116,104,52.73,129,13,11,Car,Medium,1,0,Sunny,16.7,Weekday,4,$305.88,0
2026-04-26 01:03:00,PL007,Mall,300,163,137,54.33,184,8,15,Car,Medium,0,0,Rainy,14.3,Weekend,1,$606.46,0
2025-06-24 15:39:00,PL007,Mall,300,193,107,64.33,202,14,14,Bus,Medium,1,0,Rainy,27,Weekday,15,$619.50,0
2025-06-08 05:38:00,PL010,Railway_Station,260,121,139,46.54,138,14,16,Car,Low,1,0,Sunny,26.4,Weekend,5,$401.13,0
2025-12-30 22:09:00,PL012,Residential,90,46,44,51.11,50,3,3,Bike,Medium,1,0,Rainy,4.4,Weekday,22,$75.44,0
2025-12-01 10:54:00,PL010,Railway_Station,260,171,89,65.77,203,42,17,Car,High,0,0,Cloudy,7.2,Weekday,10,$666.98,1
2025-12-22 08:27:00,PL008,Office,220,142,78,64.55,162,36,14,Car,Medium,0,0,Foggy,7.6,Weekday,8,$459.24,1
2025-08-01 01:55:00,PL002,Office,320,106,214,33.12,128,13,17,Bike,Low,0,0,Sunny,33.5,Weekday,1,$304.00,0
2026-05-11 19:05:00,PL010,Railway_Station,260,180,80,69.23,209,10,53,Car,Medium,0,0,Sunny,18.7,Weekday,19,$578.49,1
2025-09-10 08:11:00,PL009,Hospital,140,78,62,55.71,89,22,7,Car,High,0,0,Sunny,18.9,Weekday,8,$203.51,1
2025-06-12 05:49:00,PL009,Hospital,140,77,63,55,77,8,4,Car,Medium,0,0,Sunny,30.3,Weekday,5,$162.74,0
2025-06-08 04:51:00,PL003,Hospital,260,131,129,50.38,148,12,8,Car,Medium,0,0,Sunny,30.6,Weekend,4,$270.53,0
2026-04-24 13:42:00,PL011,Airport,420,296,124,70.48,371,46,61,Car,Medium,1,0,Rainy,14.5,Weekday,13,"$1,304.13",0
2025-06-13 20:53:00,PL001,Mall,420,303,117,72.14,368,20,92,Car,High,1,0,Sunny,30.8,Weekday,20,"$1,171.60",1
2025-08-13 03:15:00,PL003,Hospital,260,157,103,60.38,176,14,6,EV,Medium,0,0,Rainy,26.6,Weekday,3,$433.20,0
2026-04-22 20:18:00,PL008,Office,220,131,89,59.55,151,9,41,Car,High,1,0,Sunny,17.4,Weekday,20,$456.28,1
2026-01-21 08:04:00,PL008,Office,220,153,67,69.55,174,29,10,Bike,Medium,0,0,Cloudy,7.4,Weekday,8,$473.98,1
2026-02-24 16:25:00,PL004,Railway_Station,380,219,161,57.63,267,27,42,Car,Medium,1,0,Sunny,10.9,Weekday,16,$716.73,0
2026-02-26 19:40:00,PL008,Office,220,103,117,46.82,133,15,39,Truck,High,1,0,Sunny,11.5,Weekday,19,$310.25,1
2025-08-02 02:53:00,PL004,Railway_Station,380,220,160,57.89,256,18,36,Truck,Medium,1,0,Cloudy,25.8,Weekend,2,$740.87,0
2025-07-06 20:41:00,PL001,Mall,420,356,64,84.76,420,17,84,Bike,High,1,0,Sunny,31.2,Weekend,20,"$1,428.48",1
2025-05-30 12:58:00,PL002,Office,320,227,93,70.94,275,26,37,Bus,Medium,0,0,Sunny,19.7,Weekday,12,$564.10,0
2025-12-18 18:53:00,PL011,Airport,420,265,155,63.1,323,28,83,Car,Medium,0,0,Cloudy,6.7,Weekday,18,"$1,210.62",1
2026-01-14 06:47:00,PL003,Hospital,260,154,106,59.23,160,11,14,Car,Medium,1,0,Cloudy,11.2,Weekday,6,$306.34,0
2026-01-19 09:00:00,PL002,Office,320,189,131,59.06,233,51,16,Car,High,1,0,Sunny,12.4,Weekday,9,$636.50,1
2026-01-01 01:43:00,PL008,Office,220,119,101,54.09,134,11,11,Car,Medium,0,0,Sunny,8.8,Weekday,1,$287.34,0
2025-09-17 14:59:00,PL005,Airport,500,303,197,60.6,388,59,78,Truck,Medium,0,0,Cloudy,16.8,Weekday,14,"$1,374.91",0
2025-09-20 20:23:00,PL010,Railway_Station,260,195,65,75,239,13,64,Car,High,1,0,Foggy,16.3,Weekend,20,$644.86,1
2025-10-17 06:53:00,PL010,Railway_Station,260,178,82,68.46,208,18,15,Bus,Medium,0,0,Foggy,17.1,Weekday,6,$503.18,0
2025-11-06 21:22:00,PL010,Railway_Station,260,153,107,58.85,175,20,25,Truck,Medium,1,0,Foggy,13.7,Weekday,21,$452.87,0
2026-04-30 08:07:00,PL004,Railway_Station,380,243,137,63.95,317,74,37,Car,Medium,1,0,Sunny,16.9,Weekday,8,$862.15,1
2025-12-01 00:08:00,PL006,Residential,160,72,88,45,87,10,7,EV,Low,0,0,Sunny,9.8,Weekday,0,$122.61,0
2025-09-02 16:49:00,PL007,Mall,300,157,143,52.33,178,16,14,EV,Medium,1,0,Sunny,21.8,Weekday,16,$649.05,0
2026-05-05 02:00:00,PL004,Railway_Station,380,142,238,37.37,180,31,27,Bus,Low,1,0,Sunny,16.7,Weekday,2,$449.51,0
2025-08-16 02:48:00,PL001,Mall,420,247,173,58.81,264,18,21,Car,Medium,0,0,Sunny,26.9,Weekend,2,$888.91,0
2026-01-09 01:23:00,PL006,Residential,160,80,80,50,87,4,6,Bike,Low,1,0,Cloudy,8.1,Weekday,1,$115.10,0
2025-11-25 15:36:00,PL001,Mall,420,247,173,58.81,261,17,17,EV,Medium,1,0,Sunny,17.8,Weekday,15,$886.70,0
2026-01-29 22:57:00,PL012,Residential,90,48,42,53.33,51,6,8,Truck,Medium,1,0,Sunny,10.6,Weekday,22,$72.57,0
2025-06-30 19:30:00,PL010,Railway_Station,260,158,102,60.77,193,13,54,Bike,Medium,0,0,Sunny,29.2,Weekday,19,$605.07,1
2025-12-09 17:43:00,PL002,Office,320,150,170,46.88,194,18,57,Car,Medium,0,0,Sunny,7.5,Weekday,17,$438.06,1
2026-03-11 14:35:00,PL003,Hospital,260,133,127,51.15,164,34,25,Truck,Medium,0,0,Sunny,18.6,Weekday,14,$298.27,0
2025-10-07 02:44:00,PL012,Residential,90,49,41,54.44,56,3,2,Car,Medium,1,0,Rainy,18.9,Weekday,2,$83.09,0
2025-09-15 13:58:00,PL004,Railway_Station,380,235,145,61.84,284,41,57,Car,Medium,1,0,Sunny,17.2,Weekday,13,$721.09,0
2025-09-13 06:57:00,PL009,Hospital,140,77,63,55,87,10,9,EV,Medium,1,0,Cloudy,18.5,Weekend,6,$176.92,0
2025-06-12 10:59:00,PL005,Airport,500,330,170,66,380,80,24,Car,Medium,1,0,Cloudy,26.6,Weekday,10,"$1,854.50",1
2025-05-26 10:03:00,PL011,Airport,420,298,122,70.95,365,72,29,Car,High,1,0,Rainy,14.2,Weekday,10,"$1,714.94",1
2025-08-26 19:12:00,PL008,Office,220,115,105,52.27,137,16,30,Car,Medium,1,0,Sunny,28.4,Weekday,19,$362.43,1
2025-11-21 14:53:00,PL001,Mall,420,270,150,64.29,310,35,45,EV,Medium,1,0,Sunny,16.6,Weekday,14,$941.58,0
2025-10-20 02:29:00,PL004,Railway_Station,380,252,128,66.32,285,24,38,Car,Medium,1,0,Foggy,19.5,Weekday,2,$743.31,0
2026-01-09 17:48:00,PL006,Residential,160,83,77,51.88,101,4,27,Car,Medium,1,0,Sunny,11.5,Weekday,17,$147.92,1
2026-02-22 16:01:00,PL011,Airport,420,340,80,80.95,370,24,34,Car,Medium,1,0,Cloudy,4.1,Weekend,16,"$1,752.94",0
2025-06-14 12:24:00,PL001,Mall,420,363,57,86.43,422,36,50,Car,High,1,1,Rainy,25,Weekend,12,"$1,560.56",0
2025-07-09 06:02:00,PL007,Mall,300,169,131,56.33,186,17,18,Car,Medium,1,0,Cloudy,27.4,Weekday,6,$531.73,0
2026-03-24 20:29:00,PL004,Railway_Station,380,250,130,65.79,297,22,75,Car,High,1,0,Cloudy,19.9,Weekday,20,$756.18,1
2025-10-16 23:02:00,PL011,Airport,420,241,179,57.38,279,33,33,Car,Medium,1,0,Rainy,12.4,Weekday,23,"$1,075.12",0
2025-12-08 03:09:00,PL009,Hospital,140,67,73,47.86,72,2,12,Bike,Low,1,0,Sunny,10.4,Weekday,3,$144.01,0
2026-05-11 04:29:00,PL004,Railway_Station,380,185,195,48.68,227,33,26,Car,Medium,0,0,Cloudy,14.8,Weekday,4,$577.88,0
2025-12-28 19:03:00,PL002,Office,320,128,192,40,167,14,52,Bike,Low,0,0,Cloudy,10.1,Weekend,19,$437.52,1
2026-04-12 15:04:00,PL001,Mall,420,295,125,70.24,334,24,31,Car,Medium,1,0,Cloudy,17.7,Weekend,15,"$1,160.11",0
2025-11-15 06:03:00,PL007,Mall,300,246,54,82,269,18,31,Truck,Medium,1,0,Cloudy,16.1,Weekend,6,$911.49,0
2025-08-26 10:53:00,PL005,Airport,500,336,164,67.2,400,81,42,Bus,Medium,0,0,Rainy,25.1,Weekday,10,"$1,948.87",1
2025-06-03 08:44:00,PL004,Railway_Station,380,298,82,78.42,353,50,27,Car,High,1,0,Cloudy,28,Weekday,8,$917.40,1
2025-07-19 00:08:00,PL012,Residential,90,47,43,52.22,52,4,4,Car,Medium,1,0,Sunny,26.4,Weekend,0,$84.10,0
2025-10-20 17:14:00,PL005,Airport,500,317,183,63.4,410,34,110,EV,Medium,1,0,Sunny,21.7,Weekday,17,"$1,588.27",1
2026-02-14 02:50:00,PL009,Hospital,140,68,72,48.57,69,8,7,Car,Low,0,0,Cloudy,5.9,Weekend,2,$141.59,0
2026-02-15 09:31:00,PL002,Office,320,152,168,47.5,202,66,12,Car,Medium,0,0,Sunny,9.4,Weekend,9,$548.73,1
2026-01-25 19:18:00,PL001,Mall,420,286,134,68.1,346,27,80,Car,Medium,0,0,Rainy,4.9,Weekend,19,"$1,258.91",1
2026-05-13 04:42:00,PL005,Airport,500,295,205,59,356,37,43,Car,Medium,0,0,Cloudy,15,Weekday,4,"$1,290.94",0
2025-10-11 17:07:00,PL008,Office,220,68,152,30.91,91,9,33,Car,Low,1,0,Sunny,18.4,Weekend,17,$250.72,1
2026-04-07 09:12:00,PL006,Residential,160,48,112,30,68,36,2,Bus,Low,0,0,Sunny,20,Weekday,9,$95.72,1
2026-01-11 17:02:00,PL011,Airport,420,337,83,80.24,414,25,102,EV,High,1,0,Rainy,3.9,Weekend,17,"$2,043.49",1
2025-12-18 10:59:00,PL005,Airport,500,364,136,72.8,425,72,47,Bus,Medium,1,0,Sunny,8.4,Weekday,10,"$1,971.14",1
2026-03-17 18:32:00,PL004,Railway_Station,380,264,116,69.47,311,22,78,Car,High,1,0,Rainy,18.6,Weekday,18,$826.87,1
2026-04-05 00:53:00,PL011,Airport,420,296,124,70.48,342,25,30,Car,Medium,0,0,Rainy,13.3,Weekend,0,"$1,358.72",0
2026-01-21 10:38:00,PL005,Airport,500,328,172,65.6,403,78,37,Car,High,1,0,Cloudy,8.1,Weekday,10,"$1,774.02",1
2025-07-28 22:11:00,PL003,Hospital,260,143,117,55,165,17,15,Car,Medium,0,0,Sunny,31,Weekday,22,$268.62,0
2026-05-11 20:13:00,PL001,Mall,420,261,159,62.14,332,21,82,Car,High,1,0,Rainy,15.2,Weekday,20,"$1,214.33",1
2026-03-15 00:07:00,PL010,Railway_Station,260,125,135,48.08,146,22,18,Car,Medium,1,0,Sunny,14.3,Weekend,0,$346.82,0
2026-03-11 15:38:00,PL010,Railway_Station,260,166,94,63.85,187,12,20,EV,Medium,0,0,Sunny,19.3,Weekday,15,$582.48,0
2026-02-11 09:03:00,PL001,Mall,420,228,192,54.29,293,74,24,Car,Medium,1,0,Cloudy,6.3,Weekday,9,$926.92,1
2025-12-09 08:19:00,PL004,Railway_Station,380,249,131,65.53,293,65,19,Truck,Medium,0,0,Sunny,10.4,Weekday,8,$909.47,1
2025-05-25 19:12:00,PL009,Hospital,140,73,67,52.14,91,3,23,Car,Medium,0,0,Sunny,18.2,Weekend,19,$176.55,1
2026-01-19 20:39:00,PL011,Airport,420,325,95,77.38,404,22,92,Car,High,1,0,Rainy,5.3,Weekday,20,"$1,720.88",1
